ClientId,DataExtracao,Score_Credito,Estado,Gênero,Idade,Tempo_Cliente,Limite_Credito_Mercado,Qte_Categorias,Usa_Cartao_Credito,Programa_Fidelidade,Sum_Pedidos_Acumulados,DataUltimaTransacao,DiasDesdeUltTransacao,Target,Cluster,TARGET
345788,2019-06-30,726,São Paulo,Feminino,31,9,1147.2205,2,1,1,409.077375,2019-10-11,19,0,2,0
345789,2019-06-30,514,Rio de Janeiro,Masculino,30,7,0.0,1,0,1,520.876,2019-10-17,13,0,3,0
345790,2019-06-30,567,São Paulo,Masculino,42,2,0.0,2,1,1,699.9358749999999,2019-10-06,24,0,3,0
345791,2019-06-30,850,São Paulo,Masculino,33,10,0.0,1,1,0,20.25716666666668,2019-08-10,81,1,2,1
345792,2019-06-30,671,Minas Gerais,Masculino,45,6,995.6422,1,1,1,453.6352083333333,2019-09-02,58,1,2,1
345793,2019-06-30,670,São Paulo,Masculino,37,4,1705.5791,2,1,0,826.0536666666667,2019-10-26,4,0,1,0
345794,2019-06-30,694,São Paulo,Feminino,30,9,0.0,2,1,1,112.334625,2019-10-29,1,0,2,0
345795,2019-06-30,547,Minas Gerais,Feminino,39,6,745.9614999999999,3,1,1,357.27716666666674,2019-08-26,65,1,3,1
345796,2019-06-30,751,Minas Gerais,Masculino,50,2,968.8839,1,1,0,321.6927083333333,2019-07-04,118,1,0,1
345797,2019-06-30,594,Minas Gerais,Feminino,29,3,1308.3022,1,1,0,254.368875,2019-10-18,12,0,3,0
345798,2019-06-30,673,São Paulo,Masculino,72,1,0.0,2,0,1,466.5882916666666,2019-10-21,9,0,0,0
345799,2019-06-30,610,São Paulo,Masculino,40,0,0.0,2,1,0,259.3025,2019-10-10,20,0,1,0
345800,2019-06-30,512,São Paulo,Feminino,37,1,0.0,2,0,1,650.437625,2019-10-24,6,0,3,0
345801,2019-06-30,767,Minas Gerais,Masculino,20,3,1197.1425,2,0,1,625.5640833333333,2019-10-19,11,0,1,0
345802,2019-06-30,585,São Paulo,Feminino,67,5,1139.7897,2,0,1,388.10879166666666,2019-10-27,3,0,0,0
345803,2019-06-30,763,Minas Gerais,Masculino,42,6,1001.6075,1,1,0,139.42891666666668,2019-08-13,78,1,2,1
345804,2019-06-30,712,São Paulo,Feminino,29,2,0.0,1,1,1,601.5625,2019-10-08,22,0,1,0
345805,2019-06-30,539,Minas Gerais,Feminino,43,3,1162.205,3,1,0,232.5165,2019-09-24,36,1,3,1
345806,2019-06-30,668,São Paulo,Feminino,46,2,0.0,3,1,0,371.03525,2019-07-14,108,1,1,1
345807,2019-06-30,703,São Paulo,Masculino,28,2,811.7383,2,0,1,678.3839999999999,2019-10-08,22,0,1,0
345808,2019-06-30,662,Rio de Janeiro,Masculino,38,4,0.0,2,1,0,567.7485416666666,2019-10-26,4,0,1,0
345809,2019-06-30,725,Minas Gerais,Feminino,39,5,1168.038,1,1,0,516.887375,2019-10-26,4,0,1,0
345810,2019-06-30,703,São Paulo,Masculino,37,8,1059.6168,2,0,1,308.9950000000001,2019-10-23,7,0,2,0
345811,2019-06-30,659,Minas Gerais,Masculino,67,6,1174.116,1,1,1,187.7962083333333,2019-08-29,62,1,0,1
345812,2019-06-30,523,Rio de Janeiro,Masculino,34,7,0.0,2,1,0,258.4585833333333,2019-10-27,3,0,3,0
345813,2019-06-30,635,São Paulo,Feminino,40,10,1234.9758,1,1,0,549.8051250000002,2019-07-04,118,1,2,1
345814,2019-06-30,772,Minas Gerais,Masculino,26,7,1524.0051,2,1,0,330.89166666666665,2019-10-07,23,0,2,0
345815,2019-06-30,545,São Paulo,Feminino,26,1,0.0,2,1,1,831.8273333333333,2019-10-18,12,0,3,0
345816,2019-06-30,634,Minas Gerais,Masculino,24,8,1030.9785000000004,1,1,1,656.5720416666667,2019-10-23,7,0,2,0
345817,2019-06-30,739,Minas Gerais,Masculino,54,8,1264.1814,1,1,0,560.0864583333332,2019-08-06,85,1,0,1
345818,2019-06-30,771,Minas Gerais,Feminino,36,5,778.4689999999998,1,0,0,415.85829166666673,2019-10-09,21,0,1,0
345819,2019-06-30,587,Rio de Janeiro,Feminino,34,1,0.0,2,1,1,408.0528333333333,2019-10-17,13,0,3,0
345820,2019-06-30,681,São Paulo,Feminino,79,0,0.0,2,0,1,712.3707916666666,2019-10-19,11,0,0,0
345821,2019-06-30,544,Minas Gerais,Masculino,37,2,797.3191,1,1,1,239.82895833333333,2019-10-16,14,0,3,0
345822,2019-06-30,696,Rio de Janeiro,Masculino,28,8,0.0,1,0,0,736.306125,2019-10-06,24,0,2,0
345823,2019-06-30,766,Rio de Janeiro,Masculino,41,0,0.0,2,0,1,142.8467916666667,2019-10-14,16,0,1,0
345824,2019-06-30,727,São Paulo,Masculino,34,10,0.0,2,1,1,827.6555833333334,2019-10-03,27,0,2,0
345825,2019-06-30,671,Minas Gerais,Feminino,34,6,372.6667,2,0,0,653.8213333333333,2019-10-26,4,0,2,0
345826,2019-06-30,693,São Paulo,Feminino,30,6,1279.9225,1,1,1,210.2383333333333,2019-10-29,1,0,2,0
345827,2019-06-30,850,Minas Gerais,Masculino,38,3,549.0101,1,1,1,583.6481249999998,2019-10-02,28,0,1,0
345828,2019-06-30,732,Minas Gerais,Masculino,42,9,1087.4808,2,1,1,272.179625,2019-10-22,8,0,2,0
345829,2019-06-30,726,Rio de Janeiro,Feminino,48,6,999.0619,1,1,0,268.0135,2019-10-08,22,0,0,0
345830,2019-06-30,557,São Paulo,Feminino,32,6,1846.8641,2,1,0,62.31850000000002,2019-10-16,14,0,3,0
345831,2019-06-30,682,São Paulo,Feminino,26,0,1106.5402,1,0,1,466.163375,2019-10-06,24,0,1,0
345832,2019-06-30,738,Rio de Janeiro,Masculino,31,9,790.198,1,1,1,77.52595833333334,2019-10-01,29,0,2,0
345833,2019-06-30,531,Rio de Janeiro,Feminino,36,9,992.4051,1,1,0,513.070875,2019-10-16,14,0,3,0
345834,2019-06-30,498,São Paulo,Masculino,34,2,0.0,2,1,1,618.8676666666668,2019-10-29,1,0,3,0
345835,2019-06-30,651,São Paulo,Masculino,36,7,0.0,2,1,0,57.909624999999984,2019-10-16,14,0,2,0
345836,2019-06-30,549,Rio de Janeiro,Feminino,39,7,0.0,1,0,0,338.5802083333333,2019-07-19,103,1,3,1
345837,2019-06-30,791,Minas Gerais,Feminino,35,7,524.362,1,1,0,671.0489583333333,2019-10-08,22,0,2,0
345838,2019-06-30,650,Rio de Janeiro,Masculino,41,9,0.0,2,0,1,798.3319583333334,2019-10-11,19,0,2,0
345839,2019-06-30,733,Minas Gerais,Masculino,34,3,1003.3796,3,1,0,202.32995833333328,2019-08-11,80,1,1,1
345840,2019-06-30,811,Minas Gerais,Feminino,34,1,1492.9719,2,1,1,776.4155833333333,2019-10-19,11,0,1,0
345841,2019-06-30,707,São Paulo,Masculino,30,8,0.0,2,1,0,138.1640416666667,2019-10-01,29,0,2,0
345842,2019-06-30,712,Minas Gerais,Masculino,28,4,1456.0544,1,0,1,391.181375,2019-10-22,8,0,1,0
345843,2019-06-30,706,Rio de Janeiro,Feminino,37,7,0.0,2,1,1,462.08041666666674,2019-10-02,28,0,2,0
345844,2019-06-30,756,São Paulo,Masculino,62,3,0.0,1,1,1,46.66266666666667,2019-09-04,56,1,0,1
345845,2019-06-30,777,São Paulo,Feminino,53,10,0.0,2,1,0,791.637375,2019-10-30,0,0,2,0
345846,2019-06-30,646,São Paulo,Masculino,35,6,840.2686,1,0,1,684.3987083333333,2019-10-17,13,0,2,0
345847,2019-06-30,714,São Paulo,Masculino,46,1,0.0,1,1,0,634.0324583333334,2019-07-27,95,1,1,1
345848,2019-06-30,782,São Paulo,Masculino,39,8,0.0,2,1,1,141.45695833333332,2019-10-24,6,0,2,0
345849,2019-06-30,775,Rio de Janeiro,Masculino,29,10,0.0,2,1,1,283.93304166666667,2019-10-19,11,0,2,0
345850,2019-06-30,479,Minas Gerais,Masculino,35,4,1387.1892,1,1,1,196.8824583333333,2019-08-12,79,1,3,1
345851,2019-06-30,807,São Paulo,Masculino,42,7,1182.7471,1,1,1,107.85716666666669,2019-10-19,11,0,2,0
345852,2019-06-30,799,São Paulo,Feminino,22,8,1741.8598000000004,2,0,1,802.6410416666668,2019-10-17,13,0,2,0
345853,2019-06-30,675,São Paulo,Masculino,40,7,1132.0886,2,1,0,144.07233333333338,2019-10-04,26,0,2,0
345854,2019-06-30,602,Rio de Janeiro,Masculino,29,5,1039.0728,1,1,0,671.7909999999998,2019-10-14,16,0,3,0
345855,2019-06-30,475,São Paulo,Feminino,32,8,1190.2328,1,1,0,420.067875,2019-10-18,12,0,3,0
345856,2019-06-30,744,Rio de Janeiro,Feminino,26,5,1662.9789,1,1,1,757.0601666666665,2019-10-20,10,0,1,0
345857,2019-06-30,588,Rio de Janeiro,Masculino,34,10,0.0,2,1,0,329.4954583333334,2019-10-25,5,0,2,0
345858,2019-06-30,703,Minas Gerais,Masculino,42,9,632.27,1,0,1,572.1513333333332,2019-10-05,25,0,2,0
345859,2019-06-30,747,Rio de Janeiro,Feminino,41,5,945.2117,2,1,0,812.1952499999996,2019-10-03,27,0,1,0
345860,2019-06-30,583,São Paulo,Masculino,27,7,0.0,2,1,0,213.68954166666668,2019-10-25,5,0,3,0
345861,2019-06-30,750,Rio de Janeiro,Feminino,34,9,1128.2226,1,0,0,626.6730416666667,2019-07-26,96,1,2,1
345862,2019-06-30,681,São Paulo,Masculino,38,3,0.0,2,1,1,468.7165,2019-10-24,6,0,1,0
345863,2019-06-30,773,São Paulo,Masculino,25,2,1359.0332999999996,1,1,0,306.9015833333333,2019-10-17,13,0,1,0
345864,2019-06-30,714,São Paulo,Feminino,31,4,1251.6926,1,1,1,444.320375,2019-10-26,4,0,1,0
345865,2019-06-30,687,Rio de Janeiro,Feminino,44,7,0.0,3,1,0,649.3896666666667,2019-09-27,33,1,2,1
345866,2019-06-30,511,São Paulo,Masculino,58,0,1491.1731,1,1,1,677.4979583333334,2019-10-05,25,0,0,0
345867,2019-06-30,627,São Paulo,Masculino,33,5,0.0,2,1,1,432.2409166666668,2019-10-03,27,0,3,0
345868,2019-06-30,694,São Paulo,Feminino,31,10,0.0,2,1,0,670.7927916666666,2019-10-13,17,0,2,0
345869,2019-06-30,616,Rio de Janeiro,Feminino,36,6,1323.1171,1,0,0,64.4285,2019-10-19,11,0,3,0
345870,2019-06-30,687,São Paulo,Masculino,35,8,0.0,2,1,0,43.05854166666666,2019-10-19,11,0,2,0
345871,2019-06-30,712,São Paulo,Feminino,33,6,0.0,2,1,1,794.5256666666667,2019-10-19,11,0,2,0
345872,2019-06-30,553,São Paulo,Masculino,33,4,1180.8289,1,0,0,393.501875,2019-10-06,24,0,3,0
345873,2019-06-30,667,São Paulo,Masculino,31,1,1192.6669,1,1,1,117.740125,2019-10-13,17,0,1,0
345874,2019-06-30,731,São Paulo,Masculino,43,2,0.0,1,1,1,708.4789583333335,2019-08-07,84,1,1,1
345875,2019-06-30,629,Minas Gerais,Masculino,35,7,1568.4729,2,1,0,132.60120833333332,2019-10-07,23,0,2,0
345876,2019-06-30,614,São Paulo,Masculino,50,4,1371.0447,1,1,0,529.860375,2019-09-24,36,1,0,1
345877,2019-06-30,438,Minas Gerais,Masculino,31,8,783.9869,1,1,0,187.2375416666667,2019-10-04,26,0,3,0
345878,2019-06-30,652,São Paulo,Feminino,80,4,0.0,2,1,1,785.846125,2019-10-29,1,0,0,0
345879,2019-06-30,729,Minas Gerais,Masculino,30,6,636.6942,1,1,0,604.6307083333332,2019-10-26,4,0,2,0
345880,2019-06-30,642,São Paulo,Masculino,38,3,0.0,2,0,0,714.4326249999998,2019-10-12,18,0,1,0
345881,2019-06-30,806,Minas Gerais,Feminino,59,0,1352.9633,1,1,0,761.7604166666667,2019-10-08,22,0,0,0
345882,2019-06-30,744,Rio de Janeiro,Masculino,36,2,1538.0444,1,1,1,363.388875,2019-10-04,26,0,1,0
345883,2019-06-30,474,Rio de Janeiro,Masculino,37,3,0.0,2,0,0,238.2305,2019-10-23,7,0,3,0
345884,2019-06-30,559,São Paulo,Masculino,49,2,1470.6978,1,1,0,502.2534583333333,2019-08-15,76,1,3,1
345885,2019-06-30,706,Rio de Janeiro,Masculino,42,9,0.0,2,1,1,119.64308333333334,2019-10-01,29,0,2,0
345886,2019-06-30,628,Rio de Janeiro,Feminino,22,3,0.0,1,1,0,355.9428333333333,2019-10-10,20,0,1,0
345887,2019-06-30,429,São Paulo,Masculino,24,4,957.4175,1,1,0,192.378125,2019-10-04,26,0,3,0
345888,2019-06-30,525,Rio de Janeiro,Feminino,57,2,1459.6533,1,1,1,268.53483333333327,2019-10-09,21,0,0,0
345889,2019-06-30,680,São Paulo,Feminino,30,8,1414.4175,1,1,1,67.82904166666665,2019-10-10,20,0,2,0
345890,2019-06-30,749,São Paulo,Masculino,40,1,1392.9041,1,1,0,761.8975833333334,2019-08-01,90,1,1,1
345891,2019-06-30,763,São Paulo,Feminino,31,4,0.0,2,0,0,210.01966666666667,2019-10-06,24,0,1,0
345892,2019-06-30,734,São Paulo,Masculino,30,3,0.0,2,1,0,448.5010416666667,2019-10-02,28,0,1,0
345893,2019-06-30,716,São Paulo,Masculino,35,4,1444.2887,1,1,0,558.8860416666666,2019-10-06,24,0,1,0
345894,2019-06-30,594,São Paulo,Masculino,35,2,0.0,2,1,0,431.16954166666665,2019-10-04,26,0,3,0
345895,2019-06-30,644,São Paulo,Feminino,46,9,954.4127,1,1,0,453.17104166666667,2019-07-22,100,1,2,1
345896,2019-06-30,671,Minas Gerais,Masculino,35,1,1448.4874,1,1,1,745.8845833333332,2019-10-24,6,0,1,0
345897,2019-06-30,664,Minas Gerais,Masculino,26,7,1162.4414,2,1,1,396.4380833333333,2019-10-23,7,0,2,0
345898,2019-06-30,656,São Paulo,Masculino,50,7,0.0,2,0,1,300.59766666666667,2019-10-10,20,0,0,0
345899,2019-06-30,667,Rio de Janeiro,Feminino,40,1,1465.0207,1,1,0,79.845375,2019-10-16,14,0,1,0
345900,2019-06-30,663,Minas Gerais,Masculino,44,2,1170.286,2,0,1,602.8340833333333,2019-10-12,18,0,1,0
345901,2019-06-30,584,Minas Gerais,Feminino,30,8,1120.1381,1,1,0,740.7167916666666,2019-09-29,31,1,2,1
345902,2019-06-30,626,Rio de Janeiro,Feminino,37,6,1082.6937,1,1,0,23.32475,2019-10-05,25,0,2,0
345903,2019-06-30,485,São Paulo,Masculino,29,7,1821.2379,1,1,0,486.7854583333333,2019-08-10,81,1,3,1
345904,2019-06-30,659,Minas Gerais,Feminino,32,3,1509.2374,2,0,1,727.7187916666667,2019-10-20,10,0,1,0
345905,2019-06-30,649,São Paulo,Masculino,33,2,0.0,2,1,0,8.379083333333334,2019-10-11,19,0,1,0
345906,2019-06-30,805,Rio de Janeiro,Feminino,39,5,1652.7213000000004,1,1,0,58.79104166666667,2019-09-29,31,1,1,1
345907,2019-06-30,716,Minas Gerais,Feminino,39,10,1153.0131,1,1,0,181.36416666666668,2019-07-01,121,1,2,1
345908,2019-06-30,642,Minas Gerais,Feminino,40,6,1295.0249,2,0,1,358.74679166666664,2019-07-07,115,1,2,1
345909,2019-06-30,659,São Paulo,Masculino,31,4,1183.4226,1,0,0,673.2257916666666,2019-10-02,28,0,1,0
345910,2019-06-30,545,Rio de Janeiro,Feminino,47,5,0.0,2,1,1,162.37558333333334,2019-10-19,11,0,3,0
345911,2019-06-30,543,São Paulo,Masculino,22,8,0.0,2,0,0,531.6134166666667,2019-10-20,10,0,3,0
345912,2019-06-30,718,São Paulo,Feminino,25,7,0.0,2,1,0,126.58383333333332,2019-10-20,10,0,2,0
345913,2019-06-30,840,São Paulo,Feminino,43,7,0.0,2,1,0,378.78729166666665,2019-10-14,16,0,2,0
345914,2019-06-30,630,Minas Gerais,Feminino,34,9,1069.3705,2,1,0,576.1458750000003,2019-10-04,26,0,2,0
345915,2019-06-30,643,Minas Gerais,Masculino,59,3,1703.3137,1,1,1,134.049125,2019-10-27,3,0,0,0
345916,2019-06-30,654,Minas Gerais,Feminino,32,1,1145.1085,1,1,1,525.5967916666666,2019-10-04,26,0,1,0
345917,2019-06-30,582,São Paulo,Masculino,39,5,0.0,2,1,1,541.2205416666667,2019-10-09,21,0,3,0
345918,2019-06-30,659,Rio de Janeiro,Masculino,32,3,1075.9411,2,1,1,426.73683333333327,2019-10-15,15,0,1,0
345919,2019-06-30,762,Rio de Janeiro,Masculino,39,2,812.7313,1,1,1,77.99862499999998,2019-10-14,16,0,1,0
345920,2019-06-30,568,Rio de Janeiro,Feminino,32,7,1693.996,1,1,0,258.06758333333335,2019-10-24,6,0,3,0
345921,2019-06-30,670,Rio de Janeiro,Masculino,25,6,0.0,2,1,1,326.49558333333334,2019-10-14,16,0,2,0
345922,2019-06-30,613,São Paulo,Feminino,45,1,1878.4199,2,1,1,613.4344583333333,2019-10-12,18,0,1,0
345923,2019-06-30,539,São Paulo,Masculino,30,0,0.0,2,1,0,670.7485833333333,2019-10-20,10,0,3,0
345924,2019-06-30,850,Rio de Janeiro,Feminino,57,8,1267.763,2,1,1,551.2437083333332,2019-10-01,29,0,0,0
345925,2019-06-30,522,Rio de Janeiro,Masculino,34,9,1264.3629,1,1,0,726.0355,2019-08-16,75,1,3,1
345926,2019-06-30,737,São Paulo,Masculino,41,1,1019.6074,1,1,1,514.7803333333334,2019-10-04,26,0,1,0
345927,2019-06-30,520,São Paulo,Masculino,58,3,0.0,2,0,1,136.62508333333332,2019-10-26,4,0,0,0
345928,2019-06-30,706,Rio de Janeiro,Masculino,28,3,0.0,2,0,1,756.4319583333332,2019-10-10,20,0,1,0
345929,2019-06-30,643,Minas Gerais,Feminino,45,2,1508.4293,1,0,1,9.6665,2019-07-03,119,1,1,1
345930,2019-06-30,648,São Paulo,Feminino,50,9,1025.3557,1,1,1,789.7632916666665,2019-10-19,11,0,0,0
345931,2019-06-30,443,Minas Gerais,Feminino,29,9,990.2761,2,1,0,45.585,2019-10-09,21,0,3,0
345932,2019-06-30,640,São Paulo,Masculino,68,9,0.0,2,1,1,831.2224166666667,2019-10-30,0,0,0,0
345933,2019-06-30,628,Rio de Janeiro,Feminino,33,3,0.0,1,1,1,784.1385416666667,2019-10-25,5,0,1,0
345934,2019-06-30,540,Minas Gerais,Feminino,42,9,872.7141,2,1,0,719.0526666666667,2019-10-17,13,0,2,0
345935,2019-06-30,460,Minas Gerais,Feminino,35,8,1027.4291,2,1,1,788.9150000000003,2019-10-12,18,0,3,0
345936,2019-06-30,636,Minas Gerais,Masculino,34,2,401.0551,2,0,1,222.96733333333336,2019-10-25,5,0,1,0
345937,2019-06-30,593,São Paulo,Feminino,29,2,1522.6543,1,1,0,141.68516666666667,2019-10-12,18,0,3,0
345938,2019-06-30,801,Rio de Janeiro,Masculino,42,4,1419.4767000000004,1,1,1,44.15954166666667,2019-10-05,25,0,1,0
345939,2019-06-30,640,Minas Gerais,Feminino,75,1,1063.0791,2,0,1,472.61987500000015,2019-10-12,18,0,0,0
345940,2019-06-30,611,Minas Gerais,Masculino,31,0,1078.8481,2,1,1,764.5332500000002,2019-10-19,11,0,1,0
345941,2019-06-30,802,Minas Gerais,Masculino,31,1,1250.1372,1,1,1,781.9087083333333,2019-10-16,14,0,1,0
345942,2019-06-30,717,Minas Gerais,Masculino,35,7,584.6937,2,1,1,718.5807916666668,2019-10-25,5,0,2,0
345943,2019-06-30,769,São Paulo,Feminino,39,8,0.0,1,0,1,87.56666666666666,2019-10-30,0,0,2,0
345944,2019-06-30,745,Minas Gerais,Masculino,45,10,1172.3163,3,1,1,509.9209166666666,2019-08-24,67,1,2,1
345945,2019-06-30,572,Rio de Janeiro,Masculino,35,4,1523.9026,1,1,0,533.8485833333333,2019-10-10,20,0,3,0
345946,2019-06-30,629,Rio de Janeiro,Feminino,30,2,340.13629999999995,1,1,0,81.5442916666667,2019-10-28,2,0,1,0
345947,2019-06-30,687,Rio de Janeiro,Feminino,39,2,0.0,3,0,0,783.9608333333333,2019-09-18,42,1,1,1
345948,2019-06-30,483,São Paulo,Feminino,50,9,0.0,2,1,1,462.58433333333335,2019-10-28,2,0,3,0
345949,2019-06-30,690,São Paulo,Masculino,36,7,1015.8311,2,1,0,515.7297916666666,2019-10-28,2,0,2,0
345950,2019-06-30,492,Minas Gerais,Feminino,30,10,771.6886999999998,2,0,1,611.2509166666667,2019-10-19,11,0,3,0
345951,2019-06-30,709,Minas Gerais,Masculino,28,8,1246.9572,2,1,0,605.2139583333334,2019-10-23,7,0,2,0
345952,2019-06-30,705,Minas Gerais,Masculino,44,3,1059.3496,1,1,0,343.59870833333326,2019-10-02,28,0,1,0
345953,2019-06-30,560,São Paulo,Feminino,66,9,0.0,1,1,1,66.36870833333333,2019-10-02,28,0,0,0
345954,2019-06-30,611,Rio de Janeiro,Masculino,46,6,0.0,2,1,0,191.1930416666667,2019-10-30,0,0,3,0
345955,2019-06-30,730,Rio de Janeiro,Masculino,62,2,0.0,2,1,1,777.0414583333335,2019-10-22,8,0,0,0
345956,2019-06-30,709,Rio de Janeiro,Feminino,45,2,0.0,2,0,1,678.8443749999999,2019-10-05,25,0,1,0
345957,2019-06-30,544,São Paulo,Feminino,21,10,1615.2596,2,1,0,38.594875,2019-10-03,27,0,2,0
345958,2019-06-30,712,Minas Gerais,Feminino,29,7,1471.9907,1,1,1,353.885,2019-10-10,20,0,2,0
345959,2019-06-30,752,Minas Gerais,Masculino,38,3,1831.0229,1,1,1,298.1546666666666,2019-10-23,7,0,1,0
345960,2019-06-30,648,Rio de Janeiro,Masculino,46,9,1272.09,2,1,0,322.52479166666666,2019-09-12,48,1,2,1
345961,2019-06-30,556,Rio de Janeiro,Masculino,38,8,0.0,2,0,0,1.7392083333333337,2019-09-21,39,1,3,1
345962,2019-06-30,594,Rio de Janeiro,Feminino,24,0,973.7854,1,1,1,297.5215416666666,2019-10-27,3,0,1,0
345963,2019-06-30,645,Minas Gerais,Feminino,37,2,1369.2509,2,0,1,639.1676666666666,2019-10-13,17,0,1,0
345964,2019-06-30,557,São Paulo,Masculino,33,3,545.0355000000002,1,1,1,1.5460416666666668,2019-10-01,29,0,3,0
345965,2019-06-30,547,Minas Gerais,Masculino,32,8,1557.2685,1,1,0,282.4582916666667,2019-10-27,3,0,3,0
345966,2019-06-30,701,São Paulo,Feminino,39,9,0.0,2,0,1,607.8954166666666,2019-10-08,22,0,2,0
345967,2019-06-30,616,São Paulo,Feminino,66,1,1358.4241,1,1,0,766.0021250000003,2019-09-20,40,1,0,1
345968,2019-06-30,605,São Paulo,Masculino,52,1,633.4975,1,1,0,453.6976666666666,2019-10-09,21,0,0,0
345969,2019-06-30,593,Minas Gerais,Feminino,38,4,1294.9942,1,1,1,641.963625,2019-10-21,9,0,3,0
345970,2019-06-30,751,Rio de Janeiro,Masculino,52,8,0.0,2,0,1,747.0493750000003,2019-10-29,1,0,0,0
345971,2019-06-30,443,Rio de Janeiro,Masculino,36,6,704.3801,2,0,1,237.23929166666667,2019-10-11,19,0,3,0
345972,2019-06-30,685,São Paulo,Masculino,23,8,0.0,2,1,1,467.6626250000001,2019-10-20,10,0,2,0
345973,2019-06-30,718,São Paulo,Masculino,36,9,0.0,1,1,0,191.291125,2019-10-06,24,0,2,0
345974,2019-06-30,538,Rio de Janeiro,Feminino,49,9,1414.3404,1,0,0,724.0802083333333,2019-07-30,92,1,0,1
345975,2019-06-30,611,Rio de Janeiro,Feminino,37,4,0.0,2,1,0,523.7344166666667,2019-10-23,7,0,3,0
345976,2019-06-30,668,Minas Gerais,Masculino,37,10,1529.5829,2,1,1,664.9400416666666,2019-10-07,23,0,2,0
345977,2019-06-30,537,Minas Gerais,Feminino,41,3,1383.0634,1,1,0,444.83945833333337,2019-10-12,18,0,3,0
345978,2019-06-30,709,Rio de Janeiro,Masculino,23,10,0.0,2,0,0,539.9590833333333,2019-10-06,24,0,2,0
345979,2019-06-30,850,São Paulo,Masculino,38,1,0.0,2,1,1,333.36104166666667,2019-10-04,26,0,1,0
345980,2019-06-30,745,Rio de Janeiro,Feminino,31,3,1243.2884,1,1,1,585.2146666666666,2019-10-04,26,0,1,0
345981,2019-06-30,693,Minas Gerais,Feminino,41,9,1814.6148,3,1,1,783.0392916666667,2019-09-01,59,1,2,1
345982,2019-06-30,795,Rio de Janeiro,Masculino,35,8,0.0,2,1,0,696.4806666666666,2019-10-16,14,0,2,0
345983,2019-06-30,626,Rio de Janeiro,Masculino,26,8,0.0,2,0,0,797.5862916666665,2019-10-04,26,0,2,0
345984,2019-06-30,487,Minas Gerais,Feminino,61,5,1103.6803,1,0,0,47.43520833333334,2019-09-11,49,1,0,1
345985,2019-06-30,556,São Paulo,Feminino,39,9,895.8835,1,1,1,395.40875,2019-10-03,27,0,2,0
345986,2019-06-30,643,São Paulo,Feminino,46,6,0.0,2,0,0,444.9232916666666,2019-10-28,2,0,2,0
345987,2019-06-30,605,São Paulo,Feminino,28,6,0.0,2,0,0,664.6188333333333,2019-10-20,10,0,3,0
345988,2019-06-30,756,Minas Gerais,Feminino,60,3,1159.2489,1,1,0,389.684125,2019-08-16,75,1,0,1
345989,2019-06-30,586,São Paulo,Feminino,38,2,0.0,2,1,0,363.2019166666667,2019-10-11,19,0,3,0
345990,2019-06-30,535,Minas Gerais,Masculino,40,7,1117.565,1,1,0,33.868,2019-08-31,60,1,3,1
345991,2019-06-30,678,São Paulo,Feminino,35,4,0.0,1,1,0,522.993,2019-10-06,24,0,1,0
345992,2019-06-30,596,São Paulo,Masculino,39,9,0.0,1,1,0,204.0149583333333,2019-10-15,15,0,2,0
345993,2019-06-30,648,São Paulo,Masculino,26,9,1629.2385000000004,1,1,0,409.8676666666667,2019-10-14,16,0,2,0
345994,2019-06-30,492,Minas Gerais,Masculino,39,10,1245.7665,2,1,0,619.1025416666666,2019-10-20,10,0,3,0
345995,2019-06-30,702,São Paulo,Masculino,45,0,807.9358,1,1,1,114.478375,2019-10-01,29,0,1,0
345996,2019-06-30,486,Minas Gerais,Feminino,40,9,713.4009,1,1,0,317.4675416666667,2019-10-13,17,0,3,0
345997,2019-06-30,568,Minas Gerais,Masculino,40,1,992.8263,1,0,0,560.83725,2019-07-08,114,1,3,1
345998,2019-06-30,619,Minas Gerais,Masculino,57,3,1379.4639000000002,1,1,1,301.94995833333337,2019-08-12,79,1,0,1
345999,2019-06-30,724,Minas Gerais,Masculino,41,2,1278.9257,2,0,1,831.8560416666667,2019-10-11,19,0,1,0
346000,2019-06-30,548,Minas Gerais,Feminino,33,0,1010.8436,1,1,0,178.124375,2019-10-06,24,0,3,0
346001,2019-06-30,545,Minas Gerais,Feminino,37,8,1147.5408,1,1,0,566.8768333333333,2019-09-18,42,1,3,1
346002,2019-06-30,683,São Paulo,Masculino,33,8,0.0,1,0,0,306.5185,2019-10-21,9,0,2,0
346003,2019-06-30,762,São Paulo,Feminino,51,3,992.8698,1,0,1,356.5776250000001,2019-10-03,27,0,0,0
346004,2019-06-30,627,Minas Gerais,Feminino,30,4,798.7102,2,1,0,540.945375,2019-10-07,23,0,3,0
346005,2019-06-30,516,São Paulo,Masculino,35,10,1040.8859,2,0,0,498.6083333333333,2019-10-24,6,0,2,0
346006,2019-06-30,800,São Paulo,Feminino,38,2,1681.9033,2,1,0,283.55033333333336,2019-10-16,14,0,1,0
346007,2019-06-30,464,Minas Gerais,Feminino,42,3,856.7925,1,1,1,683.7697499999998,2019-10-04,26,0,3,0
346008,2019-06-30,626,São Paulo,Feminino,35,3,0.0,1,0,0,334.1265,2019-10-15,15,0,1,0
346009,2019-06-30,790,São Paulo,Feminino,31,9,0.0,2,1,0,350.528125,2019-10-15,15,0,2,0
346010,2019-06-30,534,São Paulo,Feminino,34,7,1215.5158,2,1,1,292.4125,2019-10-23,7,0,3,0
