,Idade,Qte_Categorias,Limite_Credito_Mercado,Estado,ClientId,Target
8568,64,2,815.6410000000002,São Paulo,354136,0
9314,51,1,1472.6210999999996,Minas Gerais,354882,1
8836,43,2,0.0,São Paulo,354404,0
8920,36,2,0.0,São Paulo,354488,0
4918,36,2,994.7276,São Paulo,350486,1
678,70,2,0.0,Rio de Janeiro,346246,0
5076,37,2,0.0,São Paulo,350644,0
8064,29,2,0.0,Rio de Janeiro,353632,0
7568,54,2,0.0,Rio de Janeiro,353136,0
102,31,1,826.7415,São Paulo,345670,0
957,67,2,0.0,Rio de Janeiro,346525,0
8556,41,1,1501.4851,Rio de Janeiro,354124,0
3785,45,2,1054.265,Minas Gerais,349353,0
9630,31,2,1095.7804,São Paulo,355198,0
7173,30,1,1240.3728,Rio de Janeiro,352741,0
4043,31,2,0.0,Rio de Janeiro,349611,0
2648,21,1,1379.1045,São Paulo,348216,0
6000,37,3,995.4625,São Paulo,351568,1
7927,30,1,1221.8553,Minas Gerais,353495,1
2826,43,1,1523.4154999999996,São Paulo,348394,0
4094,29,2,0.0,São Paulo,349662,0
7774,43,2,1293.0509,Minas Gerais,353342,0
9258,20,1,834.5986,São Paulo,354826,0
8113,34,1,907.2336,Rio de Janeiro,353681,0
4772,44,1,616.9145,Rio de Janeiro,350340,0
1947,52,2,0.0,São Paulo,347515,0
6109,26,1,1050.9945,Minas Gerais,351677,1
2299,25,1,1143.3095,Minas Gerais,347867,0
7844,38,2,0.0,São Paulo,353412,0
4382,39,2,834.5678999999999,São Paulo,349950,0
5425,44,2,1060.2273,Minas Gerais,350993,0
6771,29,1,1177.2633,Minas Gerais,352339,0
8578,47,1,1376.8267999999996,São Paulo,354146,0
4291,32,1,807.2814999999998,São Paulo,349859,0
528,48,1,1528.2799,Minas Gerais,346096,1
1233,39,2,837.6535,Minas Gerais,346801,0
779,35,1,1191.8273,Rio de Janeiro,346347,0
5859,38,1,0.0,Rio de Janeiro,351427,0
3059,33,2,0.0,São Paulo,348627,0
8587,41,2,1313.4145999999996,Minas Gerais,354155,0
1860,28,1,978.4072,Rio de Janeiro,347428,0
8438,48,1,1050.8674,Minas Gerais,354006,1
7403,56,1,942.3113,Rio de Janeiro,352971,1
4639,27,1,662.0196000000002,São Paulo,350207,0
4250,38,1,1172.8992,São Paulo,349818,0
1992,29,2,1857.0928,São Paulo,347560,0
7379,36,1,0.0,São Paulo,352947,0
7305,28,1,1081.1666,São Paulo,352873,0
5303,25,2,0.0,Rio de Janeiro,350871,0
8192,36,1,1144.3547,São Paulo,353760,0
7447,30,2,1417.8731,Minas Gerais,353015,0
2471,49,2,1717.8784,Minas Gerais,348039,0
7197,42,2,0.0,São Paulo,352765,0
5312,48,2,0.0,Rio de Janeiro,350880,0
9035,45,2,0.0,São Paulo,354603,0
1396,33,1,0.0,Rio de Janeiro,346964,1
4002,29,2,1300.3621,Minas Gerais,349570,0
5371,33,1,1538.1958,São Paulo,350939,1
3235,34,2,1006.28,Rio de Janeiro,348803,0
1042,39,1,1354.8317000000004,Rio de Janeiro,346610,1
3298,25,2,1113.631,Minas Gerais,348866,0
7256,31,1,689.2757,Minas Gerais,352824,0
257,34,2,372.6667,Minas Gerais,345825,0
7286,43,2,0.0,São Paulo,352854,0
8616,27,2,1077.5168,Rio de Janeiro,354184,0
7816,42,2,1321.9394,Minas Gerais,353384,0
5843,21,2,1091.3096,São Paulo,351411,0
2089,33,2,0.0,São Paulo,347657,0
7702,31,2,0.0,São Paulo,353270,0
503,44,2,776.3735,Rio de Janeiro,346071,0
5265,27,2,0.0,São Paulo,350833,0
8814,51,2,0.0,São Paulo,354382,0
1345,26,2,0.0,Rio de Janeiro,346913,0
8455,53,2,0.0,São Paulo,354023,0
5046,25,1,1009.1357,Rio de Janeiro,350614,0
2248,37,2,1309.2281,Rio de Janeiro,347816,0
4981,23,2,1361.0069,Rio de Janeiro,350549,1
372,31,2,1078.8481,Minas Gerais,345940,0
8454,35,2,0.0,São Paulo,354022,0
3370,47,1,0.0,Rio de Janeiro,348938,1
2006,39,2,0.0,São Paulo,347574,0
3656,37,1,0.0,São Paulo,349224,1
8327,35,2,0.0,São Paulo,353895,0
7521,43,1,977.9221,Rio de Janeiro,353089,0
4001,53,1,1144.2155,Minas Gerais,349569,1
6072,45,2,0.0,São Paulo,351640,0
8736,44,2,0.0,São Paulo,354304,0
997,62,1,1212.8627,Rio de Janeiro,346565,0
8179,27,1,1595.6192999999996,São Paulo,353747,0
3290,30,2,0.0,São Paulo,348858,0
1176,34,2,0.0,São Paulo,346744,0
551,47,1,1069.0194,Minas Gerais,346119,1
744,60,2,0.0,São Paulo,346312,0
7223,31,1,1545.8692,Minas Gerais,352791,1
4554,39,2,0.0,São Paulo,350122,0
2859,32,2,0.0,Rio de Janeiro,348427,0
8820,36,1,1509.5671,Minas Gerais,354388,0
3459,40,2,0.0,São Paulo,349027,0
2724,38,1,1206.2321000000004,Minas Gerais,348292,0
6847,30,2,0.0,São Paulo,352415,0
7615,37,1,1699.0292000000004,Rio de Janeiro,353183,0
7547,29,1,1287.4404,São Paulo,353115,0
9174,61,2,0.0,São Paulo,354742,0
6393,41,2,1197.031,Minas Gerais,351961,0
5358,39,2,0.0,São Paulo,350926,0
9488,32,2,1239.1278,Rio de Janeiro,355056,0
2968,36,2,0.0,Rio de Janeiro,348536,0
693,34,2,0.0,São Paulo,346261,0
2533,61,2,1081.6609,São Paulo,348101,0
6399,48,1,1636.3076,Minas Gerais,351967,1
982,32,2,0.0,São Paulo,346550,0
5364,33,2,1271.5414,Minas Gerais,350932,0
79,41,2,1221.8966,Minas Gerais,345647,0
4053,51,2,0.0,Rio de Janeiro,349621,0
6258,27,1,1330.0951,São Paulo,351826,0
9576,42,1,1038.7339,Minas Gerais,355144,0
9025,29,1,0.0,Rio de Janeiro,354593,0
3107,30,1,1193.7011,Rio de Janeiro,348675,1
3601,50,1,0.0,São Paulo,349169,1
6073,36,2,900.6374000000002,Minas Gerais,351641,0
8126,39,1,1274.1585,Minas Gerais,353694,1
2142,35,1,1126.8995,São Paulo,347710,0
6310,43,2,973.9218,Rio de Janeiro,351878,0
2268,56,1,1237.8524,São Paulo,347836,1
445,26,1,777.8028999999998,São Paulo,346013,0
4883,43,1,1407.3374,Minas Gerais,350451,0
4466,35,2,0.0,Rio de Janeiro,350034,0
9026,36,1,856.6096000000001,Rio de Janeiro,354594,0
6632,31,1,0.0,Rio de Janeiro,352200,0
3316,53,1,646.467,São Paulo,348884,1
1701,50,4,0.0,São Paulo,347269,1
2526,29,2,0.0,Rio de Janeiro,348094,0
68,35,2,1507.2553,Minas Gerais,345636,0
1168,27,2,0.0,São Paulo,346736,0
48,38,1,1033.9138,Minas Gerais,345616,0
1053,50,1,946.8427,Rio de Janeiro,346621,0
4029,27,2,953.3183,Minas Gerais,349597,0
880,60,1,0.0,São Paulo,346448,1
2651,40,2,1660.8215,Minas Gerais,348219,0
7759,55,2,1375.9231,Minas Gerais,353327,1
2439,42,1,0.0,São Paulo,348007,1
4924,36,2,1157.2524,Minas Gerais,350492,0
1467,35,2,1803.0324,Minas Gerais,347035,0
7292,34,2,0.0,Rio de Janeiro,352860,0
5035,34,1,1549.8398000000002,Rio de Janeiro,350603,0
2441,29,2,0.0,Rio de Janeiro,348009,0
6554,31,1,932.494,São Paulo,352122,0
230,72,2,0.0,São Paulo,345798,0
1320,47,2,0.0,São Paulo,346888,0
41,51,1,1225.2232,São Paulo,345609,1
777,28,1,1189.4509,Rio de Janeiro,346345,1
8950,35,1,0.0,São Paulo,354518,0
8404,47,2,1570.9947,Minas Gerais,353972,0
1729,33,2,1322.5599,São Paulo,347297,0
3910,70,2,879.2624000000002,São Paulo,349478,1
579,39,2,0.0,São Paulo,346147,0
9941,36,2,0.0,Rio de Janeiro,355509,0
5839,40,2,1520.9244,Minas Gerais,351407,0
8271,37,2,1523.0366,São Paulo,353839,0
7275,42,2,0.0,São Paulo,352843,0
1491,43,1,1023.6549,Minas Gerais,347059,1
9109,33,1,0.0,Rio de Janeiro,354677,0
5610,28,2,0.0,São Paulo,351178,0
61,27,2,1523.2888,Minas Gerais,345629,0
5471,39,2,1025.5618,Minas Gerais,351039,1
3905,29,2,0.0,São Paulo,349473,0
6531,45,2,0.0,São Paulo,352099,0
402,52,2,0.0,Rio de Janeiro,345970,0
332,44,2,1170.286,Minas Gerais,345900,0
2084,36,1,976.6561,São Paulo,347652,1
9557,67,1,1483.6338,Minas Gerais,355125,0
164,29,1,1337.0289000000002,Rio de Janeiro,345732,1
4379,29,2,0.0,São Paulo,349947,0
2715,38,1,1222.14,São Paulo,348283,0
8923,55,4,1187.7271,Minas Gerais,354491,1
7346,27,2,0.0,São Paulo,352914,0
5453,25,2,0.0,São Paulo,351021,0
7046,20,2,1210.9329,Minas Gerais,352614,0
1334,28,2,794.6098,Minas Gerais,346902,0
8698,30,2,1012.3177,Minas Gerais,354266,0
1659,31,2,1198.2575,Rio de Janeiro,347227,0
3578,39,1,1246.4051,Minas Gerais,349146,1
753,37,2,1107.7726,Minas Gerais,346321,0
6584,23,1,1239.4317999999996,Minas Gerais,352152,0
706,35,1,881.0980999999998,Minas Gerais,346274,0
3014,43,1,1849.2661,Rio de Janeiro,348582,0
8558,39,1,1190.1386,São Paulo,354126,0
9875,39,2,0.0,São Paulo,355443,0
9582,62,1,1187.5662,São Paulo,355150,0
8928,29,2,0.0,São Paulo,354496,0
9556,34,1,1151.015,Minas Gerais,355124,1
8983,37,2,946.6153,Minas Gerais,354551,0
1834,46,2,565.8095,Rio de Janeiro,347402,0
2996,45,2,910.9106,Rio de Janeiro,348564,0
5427,36,2,1289.6021,Minas Gerais,350995,0
3879,33,2,1517.7263,São Paulo,349447,1
7156,65,1,1294.7233,Minas Gerais,352724,0
5081,31,1,1077.8465,São Paulo,350649,0
9114,36,2,0.0,São Paulo,354682,0
7244,33,2,0.0,São Paulo,352812,0
5400,30,2,0.0,São Paulo,350968,0
5395,48,1,1261.1161,Minas Gerais,350963,0
9427,39,2,0.0,Rio de Janeiro,354995,0
2246,39,2,0.0,Rio de Janeiro,347814,0
835,34,2,1373.9010999999996,São Paulo,346403,0
8394,69,1,1549.5394,São Paulo,353962,0
9042,29,1,1795.392,São Paulo,354610,0
432,33,1,1010.8436,Minas Gerais,346000,0
3378,72,1,942.1605,Minas Gerais,348946,0
6817,56,2,1292.552,São Paulo,352385,1
8131,33,2,1557.3642000000002,Minas Gerais,353699,0
9621,33,1,705.4105999999998,Minas Gerais,355189,0
6066,45,1,0.0,São Paulo,351634,0
1193,28,3,1460.9842999999996,Rio de Janeiro,346761,1
6934,39,2,1161.2019,Rio de Janeiro,352502,0
5461,31,2,1188.9945,Rio de Janeiro,351029,0
3071,32,2,0.0,São Paulo,348639,0
3044,29,1,450.2223,Rio de Janeiro,348612,0
3263,43,2,0.0,São Paulo,348831,1
2729,23,2,0.0,São Paulo,348297,0
3433,37,1,1044.1403,Minas Gerais,349001,0
433,37,1,1147.5408,Minas Gerais,346001,1
3272,59,1,0.0,São Paulo,348840,1
7001,48,2,1397.144,Minas Gerais,352569,0
9726,43,1,1381.5057000000004,Rio de Janeiro,355294,0
104,65,1,0.0,Rio de Janeiro,345672,1
3315,25,2,0.0,São Paulo,348883,0
1656,31,1,1168.9172,Minas Gerais,347224,0
1533,37,1,2127.782,São Paulo,347101,0
4680,48,1,806.9744000000002,Minas Gerais,350248,0
8813,26,1,1231.2629,Minas Gerais,354381,0
9002,36,1,1288.2925,São Paulo,354570,0
6622,43,1,0.0,São Paulo,352190,0
1443,43,3,0.0,São Paulo,347011,1
214,26,2,1182.8701,Minas Gerais,345782,0
5356,47,1,1369.1107000000004,Minas Gerais,350924,1
9218,48,1,1244.4238,Minas Gerais,354786,1
6322,50,2,0.0,São Paulo,351890,0
4989,40,1,0.0,São Paulo,350557,0
1419,44,1,1144.2786,São Paulo,346987,0
9516,32,1,1235.0253,São Paulo,355084,0
8606,42,2,0.0,Rio de Janeiro,354174,0
181,65,2,0.0,São Paulo,345749,0
4352,26,2,840.0688,São Paulo,349920,0
8700,23,2,733.1403999999999,Minas Gerais,354268,0
2446,51,1,817.1046000000001,São Paulo,348014,0
5321,25,1,1109.429,São Paulo,350889,0
8045,47,2,726.64,Rio de Janeiro,353613,0
5684,25,1,917.188,São Paulo,351252,0
3532,37,2,1056.1773,Minas Gerais,349100,1
8244,32,1,681.3837,Rio de Janeiro,353812,0
7976,35,1,1108.3773,São Paulo,353544,0
3698,21,2,0.0,São Paulo,349266,0
70,58,4,1337.4544,Minas Gerais,345638,1
544,49,3,0.0,São Paulo,346112,1
1204,40,2,0.0,São Paulo,346772,0
3078,36,2,0.0,Rio de Janeiro,348646,0
9106,52,3,1073.0439,Minas Gerais,354674,1
9120,58,1,929.3092,Rio de Janeiro,354688,0
9680,36,2,0.0,São Paulo,355248,0
6180,37,2,0.0,Rio de Janeiro,351748,0
8329,43,2,1124.9942,São Paulo,353897,0
4284,42,2,1188.8966,Minas Gerais,349852,0
4007,43,1,1399.7218,São Paulo,349575,0
8713,40,2,0.0,Rio de Janeiro,354281,0
877,42,2,0.0,Rio de Janeiro,346445,0
8060,39,1,1400.9459,Rio de Janeiro,353628,1
196,32,2,0.0,Rio de Janeiro,345764,0
9746,41,1,1396.5904,Minas Gerais,355314,0
4010,66,2,0.0,Rio de Janeiro,349578,0
9962,44,1,0.0,Rio de Janeiro,355530,1
2571,44,1,1087.2498,São Paulo,348139,0
3753,23,2,0.0,São Paulo,349321,0
9247,29,2,808.9544000000002,Rio de Janeiro,354815,0
8628,44,2,0.0,São Paulo,354196,0
9368,28,2,0.0,São Paulo,354936,0
6159,26,1,1551.4352,Minas Gerais,351727,1
4791,35,2,0.0,Rio de Janeiro,350359,0
5337,57,3,0.0,Rio de Janeiro,350905,1
3024,41,1,1230.4921000000004,Minas Gerais,348592,0
2718,39,1,1351.3933,São Paulo,348286,0
8655,30,2,0.0,São Paulo,354223,0
6916,24,1,1450.8173000000004,São Paulo,352484,0
3984,38,2,0.0,Rio de Janeiro,349552,0
7308,53,1,1502.0023,Rio de Janeiro,352876,1
5953,31,1,0.0,Rio de Janeiro,351521,0
3844,38,1,1537.2247,São Paulo,349412,0
2682,27,2,1509.0503,Minas Gerais,348250,0
4024,20,1,1343.9761,São Paulo,349592,0
8715,41,1,1417.4968,Minas Gerais,354283,0
3139,40,1,1295.9677,São Paulo,348707,0
4237,29,1,0.0,São Paulo,349805,0
218,43,2,1057.9932,São Paulo,345786,1
6618,29,1,973.2515,Minas Gerais,352186,0
9606,44,2,1185.6903,São Paulo,355174,0
5268,28,2,0.0,São Paulo,350836,0
2543,24,2,0.0,Rio de Janeiro,348111,0
2870,55,2,0.0,São Paulo,348438,0
1244,38,2,1321.2242,Minas Gerais,346812,0
420,60,1,1159.2489,Minas Gerais,345988,1
6227,34,1,1207.7788,São Paulo,351795,0
2058,47,2,0.0,São Paulo,347626,0
8493,46,3,1139.0969,Minas Gerais,354061,1
6434,45,2,0.0,São Paulo,352002,0
3422,35,2,1304.6355,Minas Gerais,348990,0
4510,43,2,1272.1631,Minas Gerais,350078,0
1166,28,2,1431.2463,Minas Gerais,346734,0
254,28,1,0.0,Rio de Janeiro,345822,0
415,26,2,0.0,Rio de Janeiro,345983,0
9175,38,1,1253.2856,São Paulo,354743,0
3469,26,1,765.5405999999998,Rio de Janeiro,349037,0
3050,44,2,0.0,São Paulo,348618,1
759,58,1,986.6818,São Paulo,346327,0
1385,35,1,1128.0818,São Paulo,346953,0
654,31,2,1648.7081,Rio de Janeiro,346222,0
1201,46,1,1276.5522,Minas Gerais,346769,1
2413,25,1,1351.6167,Minas Gerais,347981,0
5579,22,2,0.0,Rio de Janeiro,351147,0
5993,45,2,0.0,São Paulo,351561,0
5294,32,1,1706.6147,Minas Gerais,350862,0
3055,44,2,1150.4915,São Paulo,348623,0
2830,53,2,849.0333,Rio de Janeiro,348398,0
2970,45,1,0.0,São Paulo,348538,1
328,35,1,1448.4874,Minas Gerais,345896,0
4270,57,2,714.8178999999999,São Paulo,349838,0
5994,35,2,1362.8141,Minas Gerais,351562,0
4392,51,1,581.3708,São Paulo,349960,0
2063,35,1,1030.6063,Minas Gerais,347631,1
8301,58,1,723.0930000000002,Minas Gerais,353869,1
9013,34,1,961.2727,São Paulo,354581,0
9329,35,2,0.0,Rio de Janeiro,354897,0
5169,31,2,1380.0806,Minas Gerais,350737,0
4429,38,1,1410.7459,São Paulo,349997,1
1281,46,1,1823.6453,Rio de Janeiro,346849,1
3381,49,1,1067.7082,São Paulo,348949,0
2636,30,2,0.0,Rio de Janeiro,348204,0
3328,38,1,0.0,São Paulo,348896,1
6436,33,1,800.0233000000002,Minas Gerais,352004,0
5018,51,1,613.5414,São Paulo,350586,1
7324,39,3,0.0,São Paulo,352892,1
3795,22,2,0.0,São Paulo,349363,0
2663,32,1,1319.4594,Rio de Janeiro,348231,0
8282,21,2,810.2560000000002,São Paulo,353850,0
1282,35,2,0.0,São Paulo,346850,0
4148,32,2,0.0,São Paulo,349716,0
1362,41,2,1132.702,Minas Gerais,346930,0
1437,31,1,0.0,São Paulo,347005,0
9628,22,2,0.0,São Paulo,355196,0
3441,36,2,0.0,São Paulo,349009,0
56,45,1,1278.644,São Paulo,345624,0
4597,46,1,1052.1458,Minas Gerais,350165,1
8479,50,2,0.0,São Paulo,354047,0
5365,39,2,0.0,Rio de Janeiro,350933,0
1844,48,2,0.0,São Paulo,347412,0
5515,28,2,1238.0298,Minas Gerais,351083,0
8573,26,1,1242.8184,São Paulo,354141,0
6263,37,2,0.0,São Paulo,351831,0
2880,37,2,982.1804,Minas Gerais,348448,1
1743,40,1,0.0,São Paulo,347311,0
8398,45,2,1327.4620000000002,Minas Gerais,353966,1
4169,42,2,0.0,Rio de Janeiro,349737,0
5197,71,2,0.0,São Paulo,350765,0
8993,35,1,0.0,São Paulo,354561,0
740,24,1,1287.3639,São Paulo,346308,0
9066,30,2,1152.8668,Minas Gerais,354634,0
1624,25,2,0.0,Rio de Janeiro,347192,0
524,48,1,1203.2053999999996,São Paulo,346092,0
7999,26,1,1426.6268,São Paulo,353567,0
4419,32,2,1254.4504,Minas Gerais,349987,0
5426,36,1,0.0,Rio de Janeiro,350994,0
6689,41,1,1075.1152,Rio de Janeiro,352257,0
7382,28,2,1495.9402,Rio de Janeiro,352950,0
435,51,1,992.8698,São Paulo,346003,0
2960,29,1,1232.2946000000004,Minas Gerais,348528,0
308,50,1,1371.0447,São Paulo,345876,1
1565,38,2,0.0,São Paulo,347133,0
2631,35,1,1721.7035999999996,São Paulo,348199,0
5597,42,1,1123.3363,São Paulo,351165,0
9477,41,1,0.0,São Paulo,355045,1
401,38,1,1294.9942,Minas Gerais,345969,0
3826,76,1,1125.1089,São Paulo,349394,0
881,43,3,0.0,São Paulo,346449,1
3997,39,1,463.2357,São Paulo,349565,0
7118,32,1,1753.0732,São Paulo,352686,0
3265,33,2,0.0,São Paulo,348833,0
8406,26,1,836.0024000000002,Rio de Janeiro,353974,0
5009,33,2,0.0,Rio de Janeiro,350577,0
5736,31,2,0.0,São Paulo,351304,0
5554,38,2,0.0,Rio de Janeiro,351122,0
288,26,1,1662.9789,Rio de Janeiro,345856,0
5564,39,2,1394.4375,Rio de Janeiro,351132,0
8324,55,1,874.8566999999998,São Paulo,353892,0
2623,28,2,0.0,São Paulo,348191,0
8859,32,2,0.0,São Paulo,354427,0
476,31,1,1179.9259,Minas Gerais,346044,0
8591,39,1,0.0,Rio de Janeiro,354159,0
9713,40,1,465.2069,São Paulo,355281,0
6522,42,2,822.2867,São Paulo,352090,0
3111,42,2,1493.3248,Minas Gerais,348679,0
9470,28,2,1329.3214,Minas Gerais,355038,0
737,36,1,1146.284,São Paulo,346305,0
3133,27,1,978.932,São Paulo,348701,0
8047,33,1,1218.9858,Minas Gerais,353615,0
6551,30,2,0.0,Rio de Janeiro,352119,0
5407,37,2,1004.4336,São Paulo,350975,0
5563,46,1,918.978,Rio de Janeiro,351131,0
5328,27,1,1380.3215,Minas Gerais,350896,0
6718,34,1,1443.1897,São Paulo,352286,0
5118,40,1,0.0,São Paulo,350686,0
4619,47,2,1265.8912,São Paulo,350187,1
3689,45,2,0.0,São Paulo,349257,0
7716,32,2,1002.4941,São Paulo,353284,0
1839,54,1,1174.4451,São Paulo,347407,0
1995,44,2,956.7175,São Paulo,347563,0
2399,51,2,903.7328,Minas Gerais,347967,0
6510,46,1,624.0048,Rio de Janeiro,352078,1
9356,42,1,0.0,São Paulo,354924,1
4119,36,2,0.0,São Paulo,349687,0
5894,39,2,1292.9928,São Paulo,351462,0
800,52,2,0.0,São Paulo,346368,0
8423,44,1,0.0,Rio de Janeiro,353991,1
7680,25,2,0.0,Rio de Janeiro,353248,0
1405,44,1,1287.4769,São Paulo,346973,1
5431,25,1,1264.4259,São Paulo,350999,0
69,21,1,983.7326,São Paulo,345637,0
9543,35,1,1126.687,São Paulo,355111,0
2759,37,1,0.0,São Paulo,348327,0
8294,36,2,1755.098,Rio de Janeiro,353862,0
1586,33,2,0.0,São Paulo,347154,0
6666,32,1,1091.0933,Rio de Janeiro,352234,0
8014,39,1,1268.1618,Rio de Janeiro,353582,0
1074,31,2,1118.5504,São Paulo,346642,0
3063,32,1,718.7219,São Paulo,348631,0
6487,31,2,0.0,São Paulo,352055,0
4705,22,1,1157.436,Minas Gerais,350273,0
9069,32,2,1754.0613,Rio de Janeiro,354637,1
2603,34,1,1604.2607,Minas Gerais,348171,0
7738,33,2,0.0,São Paulo,353306,0
1579,41,1,377.0279,Minas Gerais,347147,0
5058,37,2,1484.6693,São Paulo,350626,0
5753,41,2,0.0,Rio de Janeiro,351321,0
3548,37,2,1415.4726,Minas Gerais,349116,0
409,41,1,1383.0634,Minas Gerais,345977,0
4097,26,2,0.0,Rio de Janeiro,349665,0
6461,36,1,1160.8506,São Paulo,352029,0
5601,44,1,1536.5685,Rio de Janeiro,351169,0
5231,38,3,1282.897,São Paulo,350799,1
3777,31,1,1476.7426,São Paulo,349345,0
2726,37,1,1034.5775999999996,Minas Gerais,348294,0
477,40,2,1008.1233,São Paulo,346045,0
1329,40,1,0.0,São Paulo,346897,1
4035,38,2,0.0,São Paulo,349603,0
9642,38,1,1066.8776,Rio de Janeiro,355210,0
1777,34,1,1243.1445,São Paulo,347345,0
6096,41,1,1577.7758,Minas Gerais,351664,0
751,47,1,955.2316,Minas Gerais,346319,0
5792,38,1,0.0,São Paulo,351360,0
4060,29,2,0.0,São Paulo,349628,0
9041,49,1,1716.0127,Minas Gerais,354609,0
6030,33,1,1457.2971,Rio de Janeiro,351598,0
5898,34,1,1174.6867,São Paulo,351466,0
9338,58,1,1425.3718,Minas Gerais,354906,0
9160,24,2,0.0,São Paulo,354728,0
9996,35,1,573.6961,São Paulo,355564,0
5151,35,1,1214.1862,São Paulo,350719,0
468,35,2,0.0,São Paulo,346036,0
1545,42,1,1584.1485,Minas Gerais,347113,0
6311,29,2,0.0,São Paulo,351879,0
2683,23,1,1430.5485,Rio de Janeiro,348251,0
8966,43,1,963.538,Minas Gerais,354534,0
6181,39,2,1296.7489,São Paulo,351749,0
1025,32,2,0.0,São Paulo,346593,0
5112,28,1,0.0,Rio de Janeiro,350680,0
8562,63,1,1483.6801999999998,São Paulo,354130,1
5368,62,1,750.5149,São Paulo,350936,1
2354,35,2,1278.6292999999996,Minas Gerais,347922,0
7278,33,2,846.0734,São Paulo,352846,0
3602,77,1,0.0,Rio de Janeiro,349170,0
773,36,1,1391.802,São Paulo,346341,0
6773,43,1,1223.5129,São Paulo,352341,0
8809,38,2,1426.5804,Minas Gerais,354377,0
3382,72,2,1380.8997,Minas Gerais,348950,0
641,29,1,1125.6462,São Paulo,346209,0
4233,32,2,0.0,São Paulo,349801,0
3815,33,1,980.6497,São Paulo,349383,0
4104,55,1,0.0,São Paulo,349672,1
9925,38,1,1959.2639,São Paulo,355493,0
1108,38,2,1105.5537,Minas Gerais,346676,0
3527,69,1,719.9608999999998,São Paulo,349095,0
3495,46,1,1292.6927,Minas Gerais,349063,0
1420,45,1,838.8853999999999,Rio de Janeiro,346988,0
6923,34,1,1139.5855,São Paulo,352491,0
3881,64,1,0.0,São Paulo,349449,0
8353,32,1,0.0,Rio de Janeiro,353921,1
6245,39,2,0.0,Rio de Janeiro,351813,0
4938,34,1,1269.7975,Minas Gerais,350506,0
6798,60,2,885.4157,São Paulo,352366,0
7812,24,1,1427.5525,Minas Gerais,353380,0
1680,39,1,1332.6113,Rio de Janeiro,347248,0
6715,67,1,1245.7714999999996,Rio de Janeiro,352283,0
633,44,2,1641.1304,Minas Gerais,346201,0
2569,40,1,1100.8669,Minas Gerais,348137,0
7359,36,2,1201.654,São Paulo,352927,0
2166,40,1,0.0,São Paulo,347734,0
8169,27,1,1270.0983,São Paulo,353737,0
8845,39,1,1315.1326,Minas Gerais,354413,0
2825,40,1,1411.3679000000004,São Paulo,348393,0
4087,60,2,0.0,São Paulo,349655,0
6243,33,2,1027.7267,Minas Gerais,351811,0
8364,45,1,1251.9169,Rio de Janeiro,353932,1
3941,32,1,1214.5565,São Paulo,349509,1
9179,34,2,1075.5606,Rio de Janeiro,354747,0
8075,58,1,1566.5213,São Paulo,353643,1
9195,29,1,1357.594,Minas Gerais,354763,1
4128,37,1,1512.4248,Minas Gerais,349696,0
1172,43,2,1227.1753,Minas Gerais,346740,0
8668,37,2,0.0,Rio de Janeiro,354236,0
4222,40,1,0.0,São Paulo,349790,1
4834,35,1,0.0,Rio de Janeiro,350402,1
2576,36,2,598.9385,Rio de Janeiro,348144,0
1989,28,1,960.2086,Rio de Janeiro,347557,0
6973,39,2,1062.5963000000004,Minas Gerais,352541,0
5836,29,2,1003.151,Minas Gerais,351404,0
4532,38,2,1780.5654000000004,Rio de Janeiro,350100,0
3209,26,1,1536.4439000000002,São Paulo,348777,0
3855,32,2,1516.9144,Minas Gerais,349423,0
2628,48,1,1072.4769,Minas Gerais,348196,1
7803,52,1,1240.9913,Minas Gerais,353371,0
1410,73,2,0.0,São Paulo,346978,1
8257,40,2,0.0,São Paulo,353825,0
7386,37,1,1584.6876000000002,Minas Gerais,352954,0
4303,56,1,1546.6977,Rio de Janeiro,349871,1
6750,42,4,0.0,São Paulo,352318,1
6555,35,2,0.0,São Paulo,352123,0
815,25,2,1579.9315,São Paulo,346383,0
2404,37,2,1382.9264,Minas Gerais,347972,1
5397,40,2,1428.5695,São Paulo,350965,0
9956,46,1,852.1661,São Paulo,355524,1
2131,38,1,1162.4888,São Paulo,347699,0
1797,44,1,939.6035,Minas Gerais,347365,1
